"""Ano de exibição""";"""Distribuidora""";"""Número de Registro Ancine""";"""Origem da empresa distribuidora""";"""Público""";"""Público Filmes Brasileiros""";"""Renda (R$)""";"""Renda Filmes Brasileiros (R$)""";"""Títulos Exibidos""";"""Títulos Brasileiros  Exibidos""";"""Títulos Lançados""";"""Títulos Brasileiros Lançados"""
"""2018""";"""Califórnia/Imagem""";"""532/1935""";"""Distribuição Nacional""";"""1184514""";"""0""";"""17863151""";"""0""";"""6""";"""0""";"""6""";"""0"""
"""2018""";"""Califórnia/Taturana""";"""532/38699""";"""Distribuição Nacional""";"""65""";"""65""";"""779""";"""779""";"""1""";"""1""";"""1""";"""1"""
"""2018""";"""Califórnia/Universal""";"""532/169/84/33787""";"""Distribuição Nacional""";"""122707""";"""0""";"""1831162""";"""0""";"""1""";"""0""";"""1""";"""0"""
"""2018""";"""Cavideo Produções""";"""11893""";"""Distribuição Nacional""";"""551""";"""551""";"""8675""";"""8675""";"""3""";"""3""";"""3""";"""3"""
"""2018""";"""Cineart Filmes""";"""33340""";"""Distribuição Nacional""";"""130719""";"""0""";"""1943141""";"""0""";"""11""";"""0""";"""7""";"""0"""
"""2018""";"""Cinecolor do Brasil""";"""2631""";"""Distribuição Nacional""";"""2493""";"""0""";"""53324""";"""0""";"""1""";"""0""";"""1""";"""0"""
"""2018""";"""Cinemark Brasil""";"""1843""";"""Distribuição Nacional""";"""112174""";"""0""";"""1796451""";"""0""";"""1""";"""0""";"""1""";"""0"""
"""2018""";"""Com Domínio Filmes""";"""16431""";"""Distribuição Nacional""";"""332""";"""332""";"""4991""";"""4991""";"""1""";"""1""";"""1""";"""1"""
"""2018""";"""Complô""";"""16669""";"""Distribuição Nacional""";"""25""";"""25""";"""160""";"""160""";"""1""";"""1""";"""0""";"""0"""
"""2018""";"""Copa Filmes""";"""16573""";"""Distribuição Nacional""";"""322""";"""322""";"""4202""";"""4202""";"""1""";"""1""";"""1""";"""1"""
"""2018""";"""Dada' N Zen Produções""";"""25356""";"""Distribuição Nacional""";"""489""";"""489""";"""7435""";"""7435""";"""1""";"""1""";"""1""";"""1"""
"""2018""";"""Descoloniza Filmes""";"""15977""";"""Distribuição Nacional""";"""4231""";"""1765""";"""60112""";"""26517""";"""4""";"""2""";"""4""";"""2"""
"""2018""";"""Diamond Films do Brasil """;"""22724""";"""Distribuição Nacional""";"""1452865""";"""0""";"""23680849""";"""0""";"""28""";"""0""";"""25""";"""0"""
"""2018""";"""DISNEY""";"""18398""";"""Distribuição Internacional""";"""39826492""";"""0""";"""632651420""";"""0""";"""26""";"""0""";"""10""";"""0"""
"""2018""";"""DM Filmes""";"""5816""";"""Distribuição Nacional""";"""220""";"""220""";"""2707""";"""2707""";"""1""";"""1""";"""1""";"""1"""
"""2018""";"""Downtown """;"""4904""";"""Distribuição Nacional""";"""287947""";"""287947""";"""4112379""";"""4112379""";"""2""";"""2""";"""2""";"""2"""
"""2018""";"""Downtown/Paris""";"""4904/11922""";"""Distribuição Nacional""";"""20987198""";"""20987198""";"""244228767""";"""244228767""";"""16""";"""16""";"""12""";"""12"""
"""2018""";"""Elo Company""";"""5672""";"""Distribuição Nacional""";"""36355""";"""36355""";"""384407""";"""384407""";"""16""";"""16""";"""16""";"""16"""
"""2018""";"""Embaúba Filmes""";"""23638""";"""Distribuição Nacional""";"""147""";"""147""";"""1100""";"""1100""";"""1""";"""1""";"""1""";"""1"""
"""2018""";"""Embaúba Filmes/Pique-Bandeira Filmes""";"""23638/22312""";"""Distribuição Nacional""";"""11695""";"""11695""";"""157519""";"""157519""";"""1""";"""1""";"""1""";"""1"""
"""2018""";"""Engady Cine Vídeo""";"""2935""";"""Distribuição Nacional""";"""340""";"""340""";"""4323""";"""4323""";"""1""";"""1""";"""1""";"""1"""
"""2018""";"""Erika Gertrud Friedrich Fromm""";"""17028""";"""Distribuição Nacional""";"""1406""";"""0""";"""24854""";"""0""";"""1""";"""0""";"""1""";"""0"""
"""2018""";"""Esfera Produções""";"""18039""";"""Distribuição Nacional""";"""8701""";"""0""";"""133649""";"""0""";"""5""";"""0""";"""3""";"""0"""
"""2018""";"""Espaço dos Satyros""";"""34282""";"""Distribuição Nacional""";"""1718""";"""1718""";"""21637""";"""21637""";"""1""";"""1""";"""0""";"""0"""
"""2018""";"""Espaço Filmes """;"""1083""";"""Distribuição Nacional""";"""17712""";"""8563""";"""301306""";"""142753""";"""7""";"""4""";"""6""";"""4"""
"""2018""";"""Espiral""";"""22820""";"""Distribuição Nacional""";"""205""";"""205""";"""2661""";"""2661""";"""1""";"""1""";"""1""";"""1"""
"""2018""";"""Estação Luz Filmes""";"""1591""";"""Distribuição Nacional""";"""9541""";"""9541""";"""141001""";"""141001""";"""1""";"""1""";"""1""";"""1"""
"""2018""";"""Europa""";"""2250""";"""Distribuição Nacional""";"""54985""";"""1019""";"""806819""";"""13074""";"""4""";"""3""";"""1""";"""1"""
"""2018""";"""F. J. CINES""";"""310""";"""Distribuição Nacional""";"""5006""";"""0""";"""58256""";"""0""";"""9""";"""0""";"""4""";"""0"""
"""2018""";"""Fênix Filmes""";"""31931""";"""Distribuição Nacional""";"""37192""";"""0""";"""519570""";"""0""";"""6""";"""0""";"""4""";"""0"""
"""2018""";"""Fênix Filmes/Tucumán""";"""31931/16132""";"""Distribuição Nacional""";"""10001""";"""5526""";"""157466""";"""86119""";"""2""";"""1""";"""2""";"""1"""
"""2018""";"""Filmes da Mostra""";"""1797/29957""";"""Distribuição Nacional""";"""238""";"""0""";"""2499""";"""0""";"""7""";"""0""";"""0""";"""0"""
"""2018""";"""Fox""";"""256""";"""Distribuição Internacional""";"""16206485""";"""292828""";"""252147887""";"""4183092""";"""22""";"""2""";"""15""";"""1"""
"""2018""";"""Griot Produções""";"""22370""";"""Distribuição Nacional""";"""45""";"""45""";"""640""";"""640""";"""2""";"""2""";"""2""";"""2"""
"""2018""";"""Gullane Entretenimento""";"""848""";"""Distribuição Nacional""";"""9133""";"""9133""";"""130030""";"""130030""";"""1""";"""1""";"""1""";"""1"""
"""2018""";"""H2O Films""";"""24619/21541""";"""Distribuição Nacional""";"""67127""";"""62439""";"""1067057""";"""999412""";"""4""";"""3""";"""4""";"""3"""
"""2018""";"""Imagem """;"""1935""";"""Distribuição Nacional""";"""2107130""";"""628351""";"""30805631""";"""9197686""";"""20""";"""6""";"""15""";"""6"""
"""2018""";"""Imovision """;"""11868/173""";"""Distribuição Nacional""";"""503675""";"""66264""";"""8029429""";"""1025773""";"""59""";"""9""";"""38""";"""7"""
"""2018""";"""Inquieta Cultura e Comunicação""";"""29984""";"""Distribuição Nacional""";"""1933""";"""1933""";"""17351""";"""17351""";"""2""";"""2""";"""2""";"""2"""
"""2018""";"""Interagir Cultural""";"""39351""";"""Distribuição Nacional""";"""1207""";"""1207""";"""10797""";"""10797""";"""1""";"""1""";"""1""";"""1"""
"""2018""";"""It Filmes""";"""15829""";"""Distribuição Nacional""";"""2836""";"""2836""";"""43868""";"""43868""";"""1""";"""1""";"""1""";"""1"""
"""2018""";"""Ivin Films""";"""37407""";"""Distribuição Nacional""";"""3749""";"""3749""";"""86109""";"""86109""";"""1""";"""1""";"""1""";"""1"""
"""2018""";"""Kinopus""";"""4021""";"""Distribuição Nacional""";"""1067""";"""1067""";"""10261""";"""10261""";"""1""";"""1""";"""1""";"""1"""
"""2018""";"""Lança Filmes""";"""25115""";"""Distribuição Nacional""";"""69251""";"""8406""";"""738490""";"""105535""";"""6""";"""3""";"""4""";"""1"""
"""2018""";"""Latinamerica Entretenimento Internacional""";"""15368""";"""Distribuição Nacional""";"""750""";"""750""";"""9402""";"""9402""";"""4""";"""4""";"""4""";"""4"""
"""2018""";"""Lira Filmes""";"""28406""";"""Distribuição Nacional""";"""2286""";"""2286""";"""31830""";"""31830""";"""1""";"""1""";"""1""";"""1"""
"""2018""";"""Livres Distribuidora""";"""21870""";"""Distribuição Nacional""";"""3964""";"""3964""";"""48333""";"""48333""";"""3""";"""3""";"""2""";"""2"""
"""2018""";"""Lume""";"""11990""";"""Distribuição Nacional""";"""66""";"""66""";"""450""";"""450""";"""1""";"""1""";"""0""";"""0"""
"""2018""";"""Mac Comunicação""";"""281""";"""Distribuição Nacional""";"""689""";"""689""";"""7506""";"""7506""";"""1""";"""1""";"""1""";"""1"""
"""2018""";"""Máquina Filmes""";"""1191""";"""Distribuição Nacional""";"""2538""";"""2538""";"""24710""";"""24710""";"""1""";"""1""";"""1""";"""1"""
"""2018""";"""Mares Filmes/A2 Distribuidora""";"""3752/34811""";"""Distribuição Nacional""";"""149082""";"""0""";"""2363947""";"""0""";"""7""";"""0""";"""7""";"""0"""
"""2018""";"""Mercúrio produções""";"""1436""";"""Distribuição Nacional""";"""5121""";"""5121""";"""69773""";"""69773""";"""1""";"""1""";"""1""";"""1"""
"""2018""";"""Mira Filmes""";"""17344""";"""Distribuição Nacional""";"""199""";"""199""";"""769""";"""769""";"""1""";"""1""";"""1""";"""1"""
"""2018""";"""Miração Filmes""";"""1860""";"""Distribuição Nacional""";"""375""";"""375""";"""4298""";"""4298""";"""1""";"""1""";"""1""";"""1"""
"""2018""";"""Modo Operante Produções""";"""2719""";"""Distribuição Nacional""";"""22""";"""22""";"""233""";"""233""";"""1""";"""1""";"""0""";"""0"""
"""2018""";"""Moro Comunicação""";"""5224""";"""Distribuição Nacional""";"""1343""";"""42""";"""14797""";"""327""";"""2""";"""1""";"""1""";"""0"""
"""2018""";"""Muk Produções/Enkapothado""";"""19985/6550""";"""Distribuição Nacional""";"""573""";"""573""";"""10049""";"""10049""";"""1""";"""1""";"""1""";"""1"""
"""2018""";"""Nozes Produções""";"""38830""";"""Distribuição Nacional""";"""6""";"""6""";"""70""";"""70""";"""1""";"""1""";"""1""";"""1"""
"""2018""";"""O2 Play""";"""63""";"""Distribuição Nacional""";"""43624""";"""43624""";"""571226""";"""571226""";"""9""";"""9""";"""8""";"""8"""
"""2018""";"""Okna Produções""";"""11871""";"""Distribuição Nacional""";"""198""";"""0""";"""1569""";"""0""";"""1""";"""0""";"""0""";"""0"""
"""2018""";"""Olé Produções""";"""15892""";"""Distribuição Nacional""";"""125""";"""125""";"""1831""";"""1831""";"""1""";"""1""";"""0""";"""0"""
"""2018""";"""Olhar Distribuição""";"""37242""";"""Distribuição Nacional""";"""28103""";"""28103""";"""364332""";"""364332""";"""5""";"""5""";"""3""";"""3"""
"""2018""";"""Pagu Pictures""";"""38312""";"""Distribuição Nacional""";"""85282""";"""47430""";"""1372586""";"""752410""";"""6""";"""4""";"""6""";"""4"""
"""2018""";"""Paleotv""";"""4958""";"""Distribuição Nacional""";"""1355""";"""1355""";"""10352""";"""10352""";"""1""";"""1""";"""1""";"""1"""
"""2018""";"""Panda Filmes""";"""941""";"""Distribuição Nacional""";"""1178""";"""1178""";"""17097""";"""17097""";"""1""";"""1""";"""1""";"""1"""
"""2018""";"""Pandora """;"""12443/333""";"""Distribuição Nacional""";"""193586""";"""11178""";"""3036073""";"""144037""";"""22""";"""7""";"""16""";"""5"""
"""2018""";"""Paramount""";"""169""";"""Distribuição Internacional""";"""5995439""";"""0""";"""97328994""";"""0""";"""12""";"""0""";"""7""";"""0"""
"""2018""";"""Paris """;"""11922""";"""Distribuição Nacional""";"""7350802""";"""992366""";"""107147833""";"""14145326""";"""37""";"""5""";"""28""";"""5"""
"""2018""";"""Pietà Filmes""";"""20926""";"""Distribuição Nacional""";"""394""";"""394""";"""7020""";"""7020""";"""1""";"""1""";"""1""";"""1"""
"""2018""";"""Pipa""";"""5467""";"""Distribuição Nacional""";"""1758""";"""1758""";"""13551""";"""13551""";"""2""";"""2""";"""1""";"""1"""
"""2018""";"""Pipoca & Filmes""";"""31411""";"""Distribuição Nacional""";"""4100""";"""4100""";"""52066""";"""52066""";"""2""";"""2""";"""2""";"""2"""
"""2018""";"""Playarte""";"""443""";"""Distribuição Nacional""";"""358610""";"""0""";"""5079973""";"""0""";"""8""";"""0""";"""6""";"""0"""
"""2018""";"""Polifilmes/Spcine""";"""2550/32360""";"""Distribuição Nacional""";"""113""";"""113""";"""1130""";"""1130""";"""1""";"""1""";"""0""";"""0"""
"""2018""";"""Raiz Filmes""";"""11792""";"""Distribuição Nacional""";"""108""";"""108""";"""520""";"""520""";"""1""";"""1""";"""1""";"""1"""
"""2018""";"""RB6""";"""32094""";"""Distribuição Nacional""";"""607""";"""607""";"""8435""";"""8435""";"""1""";"""1""";"""1""";"""1"""
"""2018""";"""RioFilme""";"""105""";"""Distribuição Nacional""";"""25091""";"""25091""";"""337693""";"""337693""";"""2""";"""2""";"""1""";"""1"""
"""2018""";"""Sony """;"""84""";"""Distribuição Internacional""";"""20915476""";"""7850""";"""312342477""";"""130436""";"""29""";"""1""";"""21""";"""1"""
"""2018""";"""Supo Mungam Films""";"""28508""";"""Distribuição Nacional""";"""116377""";"""0""";"""1854375""";"""0""";"""15""";"""0""";"""9""";"""0"""
"""2018""";"""Synapse""";"""277""";"""Distribuição Nacional""";"""908""";"""908""";"""16809""";"""16809""";"""1""";"""1""";"""1""";"""1"""
"""2018""";"""Taturana""";"""38699""";"""Distribuição Nacional""";"""1415""";"""1415""";"""17400""";"""17400""";"""4""";"""4""";"""4""";"""4"""
"""2018""";"""Tucumán""";"""16132""";"""Distribuição Nacional""";"""3674""";"""3674""";"""48739""";"""48739""";"""3""";"""3""";"""0""";"""0"""
"""2018""";"""TV Meio Ambiente""";"""20873""";"""Distribuição Nacional""";"""114""";"""114""";"""1901""";"""1901""";"""1""";"""1""";"""0""";"""0"""
"""2018""";"""UMES""";"""15603""";"""Distribuição Nacional""";"""10085""";"""0""";"""165145""";"""0""";"""1""";"""0""";"""1""";"""0"""
"""2018""";"""Universal""";"""169/84/33787""";"""Distribuição Internacional""";"""17595672""";"""0""";"""272208536""";"""0""";"""32""";"""0""";"""17""";"""0"""
"""2018""";"""Urca Filme""";"""1304""";"""Distribuição Nacional""";"""1299""";"""1299""";"""18519""";"""18519""";"""1""";"""1""";"""1""";"""1"""
"""2018""";"""Videofilmes""";"""276""";"""Distribuição Nacional""";"""3385""";"""3385""";"""48341""";"""48341""";"""1""";"""1""";"""0""";"""0"""
"""2018""";"""Vitrine Filmes""";"""16713""";"""Distribuição Nacional""";"""530816""";"""490247""";"""7044558""";"""6358598""";"""57""";"""55""";"""27""";"""26"""
"""2018""";"""Vitrine Filmes/Espaço Filmes""";"""16713/1083""";"""Distribuição Nacional""";"""11786""";"""11786""";"""153437""";"""153437""";"""1""";"""1""";"""1""";"""1"""
"""2018""";"""Warner""";"""265""";"""Distribuição Internacional""";"""25494305""";"""47789""";"""403560847""";"""698722""";"""28""";"""2""";"""18""";"""2"""
"""2018""";"""Zeta Filmes""";"""22936""";"""Distribuição Nacional""";"""54842""";"""0""";"""736100""";"""0""";"""25""";"""0""";"""15""";"""0"""
